111027||||||
627436|ASASSN-V J045211.38-251138.5|EW|0.5789044|11.51|0.33|dae789ca-334f-5676-85af-7f8c85cb7926
671564|ASASSN-V J045338.11-290637.0|EW|0.3855829|12.21|0.27|5c7039d5-de00-5612-964c-465ea0f34c18
737546|ASASSN-V J045803.54-295600.9|VAR|-1|10.88|2.36|33a280e2-739a-54df-848a-17d921baad86
878056||||||
1029392|ASASSN-V J021514.83-104802.7|VAR|-1|10.92|2.22|11fd576e-19d2-5f16-9111-65514bae4cbe
1045298|ASASSN-V J021742.43-081639.2|EA|1.4634458|11.25|0.03|4ffc2cab-338e-5640-bfb2-8dc1bada2b2a
1159914||||||
1450518|ASASSN-V J050048.95-321238.8|EW|0.3337513|12.5|0.31|d0ac1517-adf7-5be3-a591-37d2df64beaf
2353789||||||
2372579||||||
4629065|ASASSN-V J023129.74-090332.7|EA|5.8971399|11.31|1.75|2992b80e-b3cd-51f7-9fca-943afe3b4d5d
4735737|ASASSN-V J121114.01+290627.0|ROT:|-1|9.77|1.49|c0645387-be7f-5898-afd6-6ff537fd81d1
4786828||||||
5703872||||||
6400274|ASASSN-V J185405.14-513058.6|VAR|-1|9.83|1.81|34fe79d8-e64f-530a-b763-a3ec83f969f2
7020254||||||
7320873|ASASSN-V J052049.35-454130.2|ROT|0.6253579|11.9|0.43|e59915fc-06e6-59e4-a405-a110316fda98
7624182||||||
7724421|ASASSN-V J042538.82-380334.1|VAR|-1|9.91|0.77|3702fe6e-9497-5303-a063-b4d8be9ffe2b
7854182|ASASSN-V J182211.58+473408.9|VAR|-1|9.49|0.99|e4ce82a7-9ecc-57eb-a54d-6ec723c22b75
9172417|ASASSN-V J040813.78-054524.7|EW|0.2451896|13.68|1.92|9f8abfb4-09fb-5c18-b28b-38c877644214
9391285|ASASSN-V J111027.06+363244.2|ROT:|-1|11|1.9|f1fe99e8-2df1-59ce-a287-8c77c5647763
9433212||||||
9845586|ASASSN-V J031251.95-074420.5|EW|0.3601098|12.31|0.12|058416f5-12a1-58b5-976b-4291c523c7c3
9966358||||||
10393493|ASASSN-V J175056.59+333245.1|EW|0.3604645|12.49|0.79|cf171b31-3e96-5316-a754-17477fcdb73d
10467747||||||
11171398||||||
11286209|ASASSN-V J053847.21-023540.5|SXARI|-1|9.23|0.07|788848b0-074c-5ac6-aeca-ed79854f122d
12824209|ASASSN-V J021513.04+652859.2|EA|1.0711895|15.5|38.38|49b9b9f9-f2c1-5b4c-8187-383f5bca03de
12828458||||||
12915124|ASASSN-V J201956.89+375007.4|EA|3.16398|12.04|0.21|3916587a-d4cb-538f-bd42-000e6b5f4a6c
13070701|ASASSN-V J050333.58-252156.4|EW|0.4140712|11.13|0.2|3ac356f5-1f54-5eaa-9258-51bd8a3a4b93
13079486||||||
13325340|ASASSN-V J051432.87-251941.3|EA|0.893093|12.5|0.73|8536c750-0180-5c91-841d-5f1d4ca7fb84
13840107||||||
13957444||||||
14617089|ASASSN-V J202515.80+373318.0|EA|1.6688988|13.08|0.47|c2bf9a1b-4e2e-5428-b4b1-aeb1f8898132
14850843||||||
17468122||||||
18250189||||||
18914916||||||
19193162|ASASSN-V J081511.61-061856.2|VAR|753.2426594|9.45|2.25|f3add5d1-8be6-52ca-9e71-8322d076542a
20215452|ASASSN-V J150916.05+360200.2|EA|0.59575|12.91|0.57|e77b6430-9756-500f-8023-8518f684d82d
20239565|ASASSN-V J151110.17+385702.3|VAR|-1|9.25|2.82|c25214f7-601e-54f2-851d-6688307ed984
20871923||||||
20876588|ASASSN-V J024908.17+441507.9|EA|3.1507032|11.45|0.05|a62c14bb-966a-55a1-98f5-dfe840eabaa3
21827849||||||
22079739|ASASSN-V J095227.63-270532.0|L|-1|10.41|139.92|5665b89e-cec1-5797-8124-eaf31393149e
22146154||||||
22529346||||||
22843856||||||
22877676||||||
23221002|ASASSN-V J030952.78-065333.5|VAR|-1|10.82|0.16|7530b002-39f1-5ac6-9e63-5a858723f701
23936839|ASASSN-V J182416.01+351428.3|EW|0.2753047|12.98|1.14|b21dc2b6-a09f-5de0-b003-08c7d3874df5
24433067|ASASSN-V J052800.18-333437.5|EA|6.1861521|11.31|0.16|e94e58d4-6aa7-55a3-ae69-cad4c8a6045a
24522770||||||
24586751|ASASSN-V J053450.78-302515.4|EA|0.5128256|11.5|0.41|0b1f19cb-a5de-5b97-b3f3-42b7f799b9f5
24606516|ASASSN-V J052312.56-090742.5|EW|0.4019857|12.3|0.12|389c83e1-6c40-5a7a-9609-2ef738cf2183
25078924||||||
25183492|ASASSN-V J063155.20-070460.0|ROT|0.2790084|11.8|0.47|1af71451-41a2-5a50-b59b-5cf2cb1c3c87
26432264||||||
27112021|ASASSN-V J132015.68+174556.3|VAR|-1|7.66|1.43|5da2ed20-6795-5d49-81b9-1248baaf4443
27312189||||||
27315670|ASASSN-V J193955.88+523510.0|HADS|0.1092675|11.28|0.24|42f123f7-dccd-51b2-9024-54a16ea6d201
27397122||||||
28290956||||||
29777922|ASASSN-V J041730.33-664938.6|EB|0.5305982|12.74|0.38|98879757-f7f4-5e5d-83e2-4638277a84f6
29778064|ASASSN-V J041725.19-662416.5|EA|0.4946453|12.49|0.53|2dcc4a49-9540-510f-932e-07596eb378fb
29831208||||||
29986808||||||
30016911|ASASSN-V J025232.41-124613.2|VAR|829.8268402|6.85|2.21|de9c2853-0b76-5614-a1ca-0cfb77de4231
30028394|ASASSN-V J025347.43-130743.6|EW|0.4571008|12.05|0.65|09dc04ee-fcdc-5d7a-8edb-888e4daff3ce
30034081|ASASSN-V J045207.13-704353.4|EA|2.3445955|11.21|1.2|06886a9e-e55a-5d43-90bb-dd544f9c0e6a
30312916||||||
30531417|ASASSN-V J045913.80-693543.0|RRC|0.3289386|11.41|0.78|e685e5a7-bbc8-524c-8400-e869a7f11c19
30562668|ASASSN-V J085706.70-431351.0|ROT:|-1|11.31|91.62|4ad4aede-4a6a-55a4-a290-28c06f7aa120
30631330|ASASSN-V J050047.90-702951.5|EW|0.3873553|11.36|0.77|a46d34a8-ffc1-5838-9ce2-365f85e805c9
30816076||||||
31107108|ASASSN-V J050527.09-674313.5|ROT:|-1|10.96|0.39|8ef97efb-5f7f-5cad-84c8-1ddbce0d0fc3
31273263||||||
31303242|ASASSN-V J053113.57-270903.7|ROT:|-1|10.69|1.27|d8b77a9f-99ff-5448-9b3a-eb25f376f02d
31653503|ASASSN-V J030524.31-664103.1|EA|6.6801745|11.43|0.57|589e5cce-e825-5a40-ab41-14299fa70cdf
31870141||||||
31998499||||||
32000625|ASASSN-V J034357.14-712844.4|EA|0.7017654|11.78|0.19|f4d82352-c4ba-5d62-9253-3beb635060fa
32008233|ASASSN-V J074655.59-093429.8|CV|-1|13.69|1.84|e1fa2eaa-5c6b-573a-bd55-9ac3891b28ee
32093154|ASASSN-V J035508.23-713559.3|EW|0.4018086|12.02|0.22|e5c3d34a-3b43-52d3-af03-caa5e4567113
32152978||||||
32702481|ASASSN-V J054407.43-283637.7|VAR|-1|9.7|0.45|1c37a169-5f8e-5324-938a-3b19782c2a3a
32932888||||||
33689349|ASASSN-V J061146.19-174233.1|ROT|9.3845728|14.54|100.9|af7da693-3703-543e-8d4c-55b686fa2eab
33715938|ASASSN-V J040402.79-742713.8|ROT:|-1|10.95|1.94|98d34f05-ff4c-5fcf-b14b-066bdc88b5dd
33742428|ASASSN-V J061238.76-164836.6|ROT:|-1|9.33|1.38|19076ce5-b352-5853-864d-edc2da6faa5d
33834253|ASASSN-V J041453.34-732137.8|EA|3.2321377|11.76|0.75|8c6511c8-8f27-5266-afbd-842e534e7c4a
33862174|ASASSN-V J041950.63-774821.7|EA|1.4144835|12.23|0.71|48a7cbe7-f761-5fd5-ace1-d70faecb22b9
33864821|ASASSN-V J042235.82-720633.9|EA|0.810455|14.45|0.31|2cf3ffd6-2168-5115-908a-f9783779dcfe
34978817|ASASSN-V J031214.26+271524.5|SXARI|-1|6.47|0.29|b4ecec78-108e-5e78-8297-9811756fb673
35086365||||||
35744707|ASASSN-V J024006.12-055635.5|EW|0.3464514|12.51|0.46|c8993956-83dc-573a-9c3f-b5cbb896cf35
36728572|ASASSN-V J024114.63-094550.4|VAR|578.8793983|9.34|1.22|49a90174-5350-50e8-8f64-55a19b6f6d02
36729364|ASASSN-V J024143.03-062149.0|EW|0.3274897|12.7|0.39|39a8f916-85f8-5a21-bb3d-f782d623cae8
37601240|ASASSN-V J061237.21-251606.7|VAR|547.7788367|9.55|1.52|8bec0abc-7694-5de5-9660-495a272392f9
38399380|ASASSN-V J033623.38-075531.4|EB|0.5680929|11.83|0.2|517d0fb0-a394-56e8-b32f-bb47714bed6b
38461578||||||
38462492|ASASSN-V J040614.55-634815.4|EA|3.3087595|13.79|63.91|fb20e6df-4576-5ffe-b1dc-b5f620d130aa
38465274|ASASSN-V J034032.72-085651.5|EW|0.6912587|12.15|0.49|7c20ed54-7b27-54cb-8ab1-ee8349c4ff53
38469787|ASASSN-V J040744.88-635034.9|EW|0.3689715|12.96|0.04|fcc884b5-e67b-55a6-9bd3-3798940ec730
38541473||||||
38586438|ASASSN-V J041621.51-620047.5|EA|0.5556397|13.9|0.2|a3c20034-a990-575b-aabc-c3b94469ebd4
38687360|ASASSN-V J035153.25-103145.6|VAR|-1|9.02|6.05|966a7972-02c0-5955-94f2-9f6dbf78ea98
38699825|ASASSN-V J042535.17-604525.7|VAR|-1|9.17|1.92|eec902cc-0306-531e-83c1-a2299bd158b5
38909679||||||
39389004||||||
40288117|ASASSN-V J193249.81+300117.9|GCAS|-1|10.04|1.14|25be669d-83dc-597a-a77e-dc991bbad047
41170667|ASASSN-V J060447.84-673124.0|VAR|-1|10.68|1.77|40f240f4-8a9a-52fa-84e9-d2283cc6e473
41533230|ASASSN-V J061507.30-713412.5|EW|1.4204533|11.24|1.03|78444c16-e145-541c-b0fd-7b5efb4cc01b
41896812|ASASSN-V J012546.33-395610.9|EA|1.2608098|11.29|0.84|83d589e2-88c7-58c8-bf5d-00f2f8b09116
42828781|ASASSN-V J062757.14-033731.8|VAR|-1|10.22|2.34|7bffe5f8-4c38-5a1e-8b62-0dcc873fe986
43333148||||||
43533897|ASASSN-V J050135.19-083836.7|EB|0.313367|11.51|0.5|fb731df3-abce-51aa-a1b1-69574d411edc
43843023||||||
43864479|ASASSN-V J051134.11-103423.9|EW|0.5944476|11.23|0.04|89254fd4-15a8-5fc7-8827-bbaceb66619c
44623916|ASASSN-V J224452.62-420045.2|ROT:|-1|10.61|1.65|6fc3c6b0-e2e3-5e20-b0da-f34184799d41
44737596||||||
44743153||||||
44790502|ASASSN-V J040636.68-274006.9|VAR|-1|10.19|1.07|70550228-6ee1-528f-8104-4f2b2ff2b950
44797681|ASASSN-V J040950.12-251915.2|EW|0.4009409|12.25|0.35|f6fb2bb4-ffbe-5a65-9cb2-79d9ffac147a
44890224||||||
46313508||||||
46630964||||||
47352608|ASASSN-V J105029.80-024144.0|VAR|-1|9.33|1.66|4c8a8be1-b08a-5887-bd9a-2dfe2dae7195
47380518|ASASSN-V J105129.70-005922.6|EA|2.1908576|14.57|0.38|afd742f3-2569-5f99-a9ac-3a96acc25653
47626069|ASASSN-V J183510.01+515316.6|EW|0.4098218|11.23|0.1|b392762c-7610-5473-906a-0ac032544380
47757785|ASASSN-V J183956.47+510534.1|VAR|-1|9.3|2.3|4abcf5cb-f733-5b16-b7bb-0a944c6458d6
48499902|ASASSN-V J185901.72+522805.6|EA|7.5767606|12.49|1.24|fa82be4d-5d31-5ef5-bab8-803052ead2e6
48507019|ASASSN-V J190052.08+490522.4|ROT:|446.4411216|10.18|1.98|14eb1a4a-bb28-5346-8f34-d1631601fe9d
48658291||||||
49534600||||||
49701947||||||
49799894|ASASSN-V J030857.51-025146.1|EW|0.2709075|11.47|1.77|131b353c-db70-5592-9193-f264381b8ccb
50189810|ASASSN-V J024002.34+610744.3|ROT:|-1|10.21|1.39|3e663b51-224a-5644-8a98-581738cc8399
50273697||||||
50758245||||||
50897998|ASASSN-V J053331.60-010923.7|VAR|-1|6.2|2.95|81a2c4d5-9614-5ede-8432-f80426d98653
51024887||||||
51155192|ASASSN-V J071641.43-052606.8|EA|3.2284276|12.71|74.09|046fb74d-aa77-586a-97a2-c67eeada53e9
51960132||||||
51961599||||||
52280468||||||
52641430||||||
53059882|ASASSN-V J065028.94-343617.3|VAR|-1|10.33|1.74|eb68c1de-45b8-5889-8a4b-148902c3004d
53178352|ASASSN-V J110442.20-025819.6|ROT:|-1|9.31|1.04|4937d60e-2285-5d6e-a205-0ba11c5d86ab
54630229||||||
55269690|ASASSN-V J050457.68-634904.8|ROT|0.9992984|12.14|0.44|5f48a24d-d097-566a-91bd-9e15fda1b4b5
55404385|ASASSN-V J051202.49-651033.5|VAR|632.1975869|7.9|4.63|17b2400e-082a-52e0-bbc5-5421d101e358
55451784||||||
55497281||||||
55500860||||||
55524055||||||
55652785||||||
55659311||||||
55753802|ASASSN-V J120619.72+571034.6|VAR|-1|10.1|0.74|93abeca1-4269-56c6-8ddc-acb22eb14265
55999432|ASASSN-V J043811.15-072615.4|VAR|-1|10.42|2.15|31f68e32-6d49-51b5-bee2-0868bab7d9d1
56127811|ASASSN-V J044307.13-072438.1|VAR|328.9608675|9.16|4.14|e43b7fb6-0ce6-557d-8070-25ae523e8a8c
57258016|ASASSN-V J164635.54+414732.1|VAR|818.2537601|8.51|0.55|c81a0b50-e269-54a2-b030-a586f20a9cb4
58467657|ASASSN-V J042157.38+282634.6|VAR|-1|10.59|0.74|4d197c22-2802-5485-8c44-1e18c2aa8f16
60479151||||||
60977396||||||
61490776||||||
61724376||||||
61898904||||||
63427664||||||
63451547||||||
63941711|ASASSN-V J022430.00-221048.5|EA|1.0387972|15.16|55.35|1d6ea4e1-b327-55ba-84c4-4345eb2234b2
64783257||||||
65479458||||||
66715008|ASASSN-V J131742.82-003344.2|VAR|-1|10.62|0.26|26174c8f-f334-5d77-8f4c-081e65982376
67474119|ASASSN-V J112758.66+144955.6|VAR|-1|9.29|1.19|6b7c11c4-0f9e-5a3f-adac-30d99f7bb033
67686223|ASASSN-V J041148.22-114726.7|EB|0.4169244|11.54|0.07|812d0c81-265f-5564-8443-1798eb48443d
67707406|ASASSN-V J150029.34+334021.8|EA|1.2567985|11.15|2.81|a84a04b1-6264-5a0b-b07c-a548445d643f
67719432|ASASSN-V J041341.93-113337.4|EA|1.0016846|12.35|0.7|862dc182-429c-5f34-b7b9-9b0065065ecb
68032870|ASASSN-V J143723.37+380441.8|EA|1.0334999|10.99|0.82|b8df9544-0a9d-5941-b821-c04a9754db11
68545734|ASASSN-V J184316.15+322449.0|EA|0.7690087|12.43|1.1|00c03f83-ad03-50f0-a5d6-19a8dd12ee18
70442570||||||
71298511|ASASSN-V J101733.77-322811.5|VAR|-1|10.64|1.91|9ced44b8-e96a-5498-a330-7df68e2c1935
71612483||||||
72782654|ASASSN-V J054310.14-004114.0|ROT:|-1|10.35|1.56|fe98ce64-4b8f-59e6-82ec-415b52a572d3
73201833|ASASSN-V J101542.42-365830.6|EA|0.8650448|13.78|45.45|83d3d3a2-78a3-5b94-a29d-cab66e5b1da5
74627376|ASASSN-V J091142.25-465310.1|VAR|284.7764655|8.82|0.83|e73d520f-387c-58a6-9300-666a76a38a1b
76073981||||||
77158150|ASASSN-V J043301.51-381701.8|VAR|229.7789001|7.66|2.29|53192e93-56f8-58a8-a389-4cdbe758c1fb
77320223||||||
77545160|ASASSN-V J025217.87+324021.1|EW|0.2763671|15.07|85.9|e5c6c609-76bd-5103-8b53-5ce3bcd0c4dd
77703308|ASASSN-V J050603.91-350911.6|EA|0.746215|11.74|0.39|107343af-f46b-5c89-a29e-d49d19d2f966
78076566||||||
78450017||||||
78568736|ASASSN-V J065133.78-221126.0|ROT:|-1|10.12|1.97|ebf956b5-9abd-58bf-80f2-c14a869e605b
78817217|ASASSN-V J065316.78-193508.8|VAR|412.6029553|8.13|1.53|63d35428-3cd0-54c2-ba0c-c5e4feba8fef
79225651|ASASSN-V J211123.05-522023.2|VAR|534.1164903|7.49|2.46|75241da3-a5b1-5c48-8327-65c1fee641f7
79247714|ASASSN-V J211217.82-502323.9|EW|0.2609435|15.86|39.5|57e87b1c-17c0-5940-a233-2755d174ea80
79271943||||||
79283165||||||
79403459|ASASSN-V J212059.88-522843.3|ROT:|485.9903494|9.39|1.61|8f85de44-f257-5b9e-a6ae-855fb627a31f
79548760||||||
80059889|ASASSN-V J195132.94-432250.1|VAR|-1|9.94|12.34|c88a043d-76e4-5551-9294-6d74e2c3a0c2
80254085||||||
80650858|ASASSN-V J080815.14-420147.5|VAR|280.3631121|10.55|0.11|9d720cf4-e2f6-522d-a7db-b1057b1b1125
80806861||||||
83222019||||||
85694057||||||
85711393||||||
86629981||||||
88465768|ASASSN-V J030702.98-260233.4|VAR|-1|10.11|1.36|c85d8e10-50d6-584e-8dac-9cae199837d8
88479623|ASASSN-V J030806.71-244533.0|ROT:|-1|10.35|4.08|c441dc08-8900-5a86-b4dc-9b61d9707cea
88994025||||||
89018905|ASASSN-V J223237.87-474243.6|EA|3.1427625|11.25|4.23|0c6c1f43-bff7-53d4-ad05-d136645fd787
89258104||||||
89327422|ASASSN-V J082633.11-571806.3|ROT:|-1|8.88|0.61|507ec8ae-2e72-509f-9046-cf5916dba48e
89358641|ASASSN-V J211622.82-301703.1|RRAB|0.5899099|11.61|1.24|b523f619-dba0-515f-b9ec-5cb34b8fe448
89466504||||||
89787778|ASASSN-V J083116.85-591337.1|VAR|-1|8.53|0.41|47260b96-09f2-56cd-a113-eaf131140c75
90185615|ASASSN-V J185232.74-294102.5|VAR|-1|10.64|1.84|2fb41702-00b3-51a0-ac7f-f9f241232555
90322352|ASASSN-V J182536.32-421335.7|VAR|-1|11.69|0.92|fcf4f48c-d353-5197-adab-115f2a6a0030
90650244||||||
91369561|ASASSN-V J205016.40-421304.7|EA|11.9492494|11.38|0.12|d6477c4d-27d2-57fc-b5b4-aea98d6794eb
91448148|ASASSN-V J205441.04-454351.6|VAR|674.1043574|9.92|1.44|669bb1ea-4168-583a-9a51-625103c8500f
91640647||||||
92132777||||||
92140619|ASASSN-V J221549.90-471740.4|RRC|0.3318493|15.19|52.14|c5200187-d0d1-5220-a132-9f7c5398d0ab
92349924||||||
92352620||||||
92364700||||||
92594505||||||
92628706||||||
92629355||||||
92861431||||||
92877752|ASASSN-V J211155.10-325837.9|ROT:|-1|10.49|2.65|97122143-900d-5b78-95b2-a2cb23c7da5e
92938279|ASASSN-V J053431.29-223832.1|EW|0.2750391|13.34|22.36|4f6e02b8-7af3-5294-a30d-48397b60f312
92938280|ASASSN-V J053431.29-223832.1|EW|0.2750391|13.34|27.01|4f6e02b8-7af3-5294-a30d-48397b60f312
92980022|ASASSN-V J211344.98-301039.3|RRC|0.3210591|14.23|85.89|6b875f76-d573-58d6-887f-4c037d4812e5
93050630|ASASSN-V J032936.00-124032.5|VAR|-1|6.45|3.6|7f71b7be-fd19-5b31-9eac-f34f53cf90f2
93088834||||||
96799506||||||
97402522||||||
97431593||||||
97486585|ASASSN-V J110202.20+223544.6|ROT:|-1|9.25|1.58|27f8e32b-68a1-51ca-b913-6c0c7317a518
97797267||||||
98478039||||||
99254945||||||
99465976|ASASSN-V J210935.04-225030.0|EB|0.6243849|11.59|1.1|032931d0-7be4-5f43-82b6-64d971bb5acf
99494149||||||
99646802|ASASSN-V J212456.59-213909.0|VAR|-1|9.95|0.77|a499ac53-a5c7-542b-be41-90890f364df5
99725941||||||
99839685|ASASSN-V J213239.09-214635.8|VAR|-1|9.29|0.66|ab117852-6a31-510a-9b58-42bec5b506b3
101070833|ASASSN-V J034910.62-423655.1|VAR|-1|10.92|0.26|81c6c605-4802-5308-837f-27fc51c6b2ed
101302325|ASASSN-V J031632.94+300143.8|ROT:|-1|10.4|1.54|2301cf41-0433-5597-ab5f-0f24b9bf6da7
101497151|ASASSN-V J095652.66-335113.7|ROT|4.986166|12.61|0.59|8fb67ccb-adea-5ea9-a64f-29ed6329d7da
102929927||||||
106403786||||||
107548305|ASASSN-V J141116.05-305304.5|ROT:|-1|12.28|1.54|9e84ab24-673e-5331-b994-b8e47a81284e
112401201|ASASSN-V J192355.95-301853.7|EB|1.1157528|11.18|0.1|2ae7a768-2a81-5017-ae81-12eeb3cc01d3
113061684|ASASSN-V J193057.43-324158.6|VAR|-1|7.65|1.07|b3311d95-bca7-5f0c-9fb7-0ff3729b229b
113567527||||||
114988852||||||
115105140|ASASSN-V J210558.86-361536.1|VAR|-1|7.65|2.02|2ec1cc3e-3585-5911-8aca-d75bb88f3cc1
115105263||||||
115108198||||||
115115136||||||
115150623||||||
115288764||||||
115507313|ASASSN-V J165306.88+473008.8|ROT:|-1|13.86|14.3|8544b63c-b942-50f4-b709-65c91d5f0664
116553919|ASASSN-V J030447.66+533026.1|VAR|-1|4.53|3.23|51f360af-4117-5fee-bddc-9f74457f5307
116890331||||||
117515123|ASASSN-V J223924.41-465232.9|EW|0.2595387|11.23|0.22|38ead18e-e787-5e47-ade0-5ada85d25db4
117515674||||||
117544915|ASASSN-V J224118.52-435028.1|EA|2.9684589|8.83|1.85|2ec5838f-3e43-525b-9735-1f932a86ee05
117648603|ASASSN-V J043200.94-174447.6|EA|9.2991064|11.04|0.07|57f13d97-1cd8-5b5a-ac9a-705d937e69e6
118313102|ASASSN-V J083424.28-544000.6|VAR|-1|8.79|2.47|234b49ef-3c9d-58f0-b367-855011311b9e
118389230|ASASSN-V J022734.90+285829.9|ROT:|-1|9.89|1.53|af46ab94-72ca-5c71-b9ca-00593f2df39e
119327278|ASASSN-V J062711.34-370608.9|VAR|668.4274291|8.59|1.79|85f9f1b2-f29a-586f-a544-a5945e4b1fd1
120315082|ASASSN-V J185829.50+391058.2|VAR|-1|9.99|1.68|cb05f61e-69ea-5477-a78a-ed41711befce
120334442|ASASSN-V J184206.93-555426.9|ROT|5.4131725|13.49|21.66|950349e8-9abd-59ac-933f-92b59036c346
120472041|ASASSN-V J150755.17-492339.0|VAR|-1|9.94|2.32|0a9da6aa-7f71-55de-b893-b2a5d211d07d
120566395||||||
121007796|ASASSN-V J034116.16-225244.2|ROT|4.3182011|13.01|24.98|e5486859-30bc-517f-9673-7774710393e0
121108244|ASASSN-V J190819.41+400246.8|EB|0.3951|12.4|0.18|aefb330f-7234-5136-a77e-00d2dd5e31fa
121134517|ASASSN-V J035200.20-215548.2|VAR|-1|10.78|0.43|c364599c-d1ee-5336-b9b3-cfe6619211b4
121277143|ASASSN-V J190952.39+375758.9|ROT:|726.9497697|10.94|1.24|f722bb45-8f72-564a-aa37-c29f5137ea0a
121420805|ASASSN-V J224720.04-475458.1|EA|1.7166247|11.47|0.19|4ea9528b-76f3-50d3-a555-4295511d582e
121475494||||||
121568625|ASASSN-V J043724.97-213847.1|VAR|-1|9.99|2.97|334d19c4-9f30-5d79-beec-5b956f9523b1
121595243||||||
122070918|ASASSN-V J191833.45+394630.1|EB|1.0648614|11.79|0.34|0f12090a-f5a1-50e1-97d4-98114e4489a3
123036723||||||
123042728|ASASSN-V J183645.57+431319.2|GCAS|-1|6.58|0.8|53540197-354a-5af3-824d-9b54d03b0343
123153249|ASASSN-V J073613.87-445728.9|YSO|-1|7.58|1.16|f50af4f1-d9c6-59de-9fc9-40f31c68f350
123416563|ASASSN-V J184843.96+434222.8|EA|0.5807261|12.33|0.23|2c93eb40-4a1e-51bc-bef7-61bdc6bd21c6
123573766||||||
123902605||||||
124106762||||||
125174457||||||
125258133||||||
126564822||||||
126602778|ASASSN-V J205802.31-460400.0|EB|0.712127|11.04|2.04|3fd6711c-9886-5200-942f-38d33676a85c
126637765|ASASSN-V J205847.05-423703.8|EW|0.273431|12.14|0.44|fccd2b37-4318-5288-946d-d000a7d105f2
126659093|ASASSN-V J210035.21-423920.7|VAR|-1|9.55|0.24|80107a1b-fd7e-50e7-acc5-398a49f9519d
126700850||||||
127420450|ASASSN-V J002257.59+384514.1|L|-1|7.4|2.87|ec6138b3-6eeb-5410-abf6-b39ae9c9af9e
127843848|ASASSN-V J052538.09+304112.7|VAR|-1|9.84|1.41|6308a548-b54d-5548-a43e-8d1fe4d78f12
127955334||||||
128886984||||||
129268651||||||
129287469||||||
129764561||||||
129782747||||||
129810365||||||
130158363||||||
131081852||||||
131119300||||||
135085261||||||
136995510||||||
137860956||||||
138256675||||||
139061135||||||
139371600||||||
139468902||||||
139700621||||||
139701741||||||
139721086||||||
139732428||||||
139825840||||||
139841210||||||
139845816||||||
139878414||||||
140039144||||||
140044682||||||
140048219||||||
140064648||||||
140142451||||||
140209204||||||
140212820||||||
140659978||||||
140659980||||||
140690428||||||
140736015||||||
140801898||||||
140891597||||||
140893238||||||
141126559||||||
141127435||||||
141148940||||||
141268467||||||
141333573||||||
141411713||||||
141542585||||||
141606986||||||
141607553||||||
141610759||||||
141622065||||||
141685465||||||
141770299||||||
141809359||||||
141867895||||||
141914317||||||
141975903||||||
141975926||||||
141978095||||||
142014932||||||
142018697||||||
142052876||||||
142080812||||||
142105466||||||
142108949||||||
142110536||||||
142148228||||||
142677613||||||
142783746||||||
142811934||||||
142875987||||||
142930937||||||
142945544||||||
143350469||||||
143924219||||||
144155582||||||
144194304||||||
144201318||||||
144458841||||||
144462697||||||
144514566||||||
